PassengerId,Pclass,Survived,rango_edad
5082,2,0,Senior
5083,1,1,Adulto_Joven
5084,2,1,Adulto_Joven
5085,1,1,Adulto_Joven
5086,1,1,Adulto_Joven
5087,2,0,Adulto
5088,2,1,Adulto
5089,2,0,Adulto
5090,3,0,Adolescente
5091,1,0,Adulto
5092,1,0,Senior
5093,1,1,Adulto
5094,1,0,Adulto
5095,3,0,Adolescente
5096,3,1,Adulto_Joven
5097,1,1,Adulto
5098,1,1,Adolescente
5099,1,1,Adulto_Joven
5100,1,0,Adulto_Joven
5101,2,1,Adulto_Joven
5102,2,0,Adulto_Joven
5103,1,1,Adulto_Joven
5104,2,0,Adulto_Joven
5105,1,1,Infante
5106,1,1,Adulto_Joven
5107,2,0,Adulto_Joven
5108,2,0,Adulto
5109,1,0,Adulto
5110,1,1,Infante
5111,1,0,Adulto_Joven
5112,1,1,Adulto
5113,3,0,Adulto
5114,1,0,Adulto
5115,3,0,Adulto_Joven
5116,2,1,Adulto_Joven
5117,1,0,Adulto_Joven
5118,1,0,Adulto
5119,1,1,Adulto_Joven
5120,1,1,Adulto_Joven
5121,1,1,Adulto_Joven
5122,1,1,Senior
5123,2,1,Adolescente
5124,1,1,Adulto_Joven
5125,2,1,Adulto
5126,1,0,Adulto
5127,3,0,Adulto
5128,2,0,Adulto_Joven
5129,1,1,Adulto
5130,1,0,Adulto_Joven
5131,1,1,Adolescente
5132,2,1,Adolescente
5133,2,0,Adulto_Joven
5134,1,1,Adulto_Joven
5135,1,0,Adulto
5136,1,1,Adulto_Joven
5137,3,0,Adulto_Joven
5138,1,0,Adulto_Joven
5139,2,1,Adolescente
5140,1,1,Senior
5141,2,0,Infante
5142,1,0,Infante
5143,1,1,Adulto_Joven
5144,1,1,Adulto_Joven
5145,2,1,Adulto_Joven
5146,1,1,Adulto_Joven
5147,1,0,Adulto
5148,1,1,Adulto_Joven
5149,1,1,Adolescente
5150,3,1,Adulto
5151,1,1,Infante
5152,3,0,Adulto_Joven
5153,2,1,Infante
5154,1,0,Adulto_Joven
5155,3,0,Infante
5156,3,0,Adulto_Joven
5157,1,1,Adulto_Joven
5158,2,1,Adulto_Joven
5159,1,0,Adulto
5160,1,1,Adulto_Joven
5161,1,1,Adulto
5162,2,1,Adulto
5163,1,0,Adulto
5164,1,1,Adulto
5165,2,0,Infante
5166,3,1,Adulto_Joven
5167,3,1,Infante
5168,1,0,Adulto
5169,3,0,Adulto_Joven
5170,3,0,Adulto_Joven
5171,2,1,Adulto
5172,1,1,Adulto_Joven
5173,3,0,Adulto_Joven
5174,1,0,Adulto_Joven
5175,3,0,Adulto_Joven
5176,1,1,Senior
5177,1,0,Adulto
5178,1,1,Adulto
5179,1,0,Adulto_Joven
5180,3,0,Adulto_Joven
5181,2,1,Adolescente
5182,2,0,Adulto_Joven
5183,1,1,Adulto
5184,3,1,Adulto
5185,1,0,Adulto
5186,3,0,Infante
5187,2,0,Adulto_Joven
5188,1,0,Adulto_Joven
5189,1,0,Adulto
5190,1,1,Adulto
5191,3,0,Adulto_Joven
5192,3,0,Infante
5193,2,0,Adulto_Joven
5194,1,1,Adulto
5195,3,0,Adulto_Joven
5196,2,0,Adulto_Joven
5197,1,1,Adulto_Joven
5198,1,0,Adulto_Joven
5199,2,1,Adulto
5200,1,0,Adulto_Joven
5201,1,1,Adulto
5202,1,1,Adulto
5203,2,1,Adulto_Joven
5204,1,0,Adulto_Joven
5205,2,1,Infante
5206,2,0,Adulto_Joven
5207,1,1,Adulto
5208,2,1,Adulto_Joven
5209,1,0,Adulto_Joven
5210,3,0,Adulto
5211,3,0,Adulto_Joven
5212,1,1,Adulto
5213,1,1,Adulto
5214,2,1,Adulto_Joven
5215,3,1,Infante
5216,1,1,Adulto
5217,1,0,Adulto_Joven
5218,3,0,Adulto_Joven
5219,3,0,Adulto
5220,1,1,Adolescente
5221,1,1,Adulto
5222,1,1,Adulto
5223,1,1,Adulto_Joven
5224,1,1,Adulto
5225,2,1,Adolescente
5226,1,0,Adulto
5227,1,1,Adulto_Joven
5228,1,1,Adulto_Joven
5229,2,1,Infante
5230,3,0,Adulto_Joven
5231,2,0,Infante
5232,2,0,Adulto_Joven
5233,3,0,Adulto
5234,1,1,Adulto_Joven
5235,1,1,Adulto_Joven
5236,2,0,Adulto
5237,1,1,Adulto_Joven
5238,1,1,Adulto
5239,2,1,Adulto
5240,1,0,Adulto_Joven
5241,3,0,Adulto_Joven
5242,3,0,Adulto_Joven
5243,1,0,Adulto
5244,1,1,Adulto_Joven
5245,2,0,Adulto
5246,1,0,Adulto
5247,1,1,Adolescente
5248,1,1,Adulto
5249,1,1,Adulto
5250,1,1,Infante
5251,2,0,Adulto_Joven
5252,2,0,Adulto_Joven
5253,3,0,Adulto_Joven
5254,2,1,Infante
5255,3,1,Adulto_Joven
5256,1,0,Senior
5257,1,1,Adulto_Joven
5258,2,1,Adulto
5259,1,0,Infante
5260,3,0,Adulto_Joven
5261,3,1,Adulto_Joven
5262,3,1,Infante
5263,1,0,Senior
5264,3,1,Adulto_Joven
5265,3,1,Adulto
5266,1,0,Senior
5267,1,0,Adulto_Joven
5268,1,1,Adulto
5269,1,1,Adulto
5270,2,0,Adolescente
5271,2,0,Adulto
5272,1,0,Adulto_Joven
5273,2,1,Adulto_Joven
5274,1,1,Adulto_Joven
5275,1,1,Infante
5276,1,0,Adulto_Joven
5277,2,0,Adulto
5278,3,0,Adulto_Joven
5279,2,0,Infante
5280,3,0,Adulto
5281,2,0,Adulto_Joven
5282,1,1,Adulto
5283,1,1,Adulto_Joven
5284,1,1,Adulto_Joven
5285,1,1,Adulto
5286,1,1,Adulto
5287,1,1,Adulto
5288,3,0,Adulto_Joven
5289,1,1,Senior
5290,1,1,Adulto
5291,1,1,Adulto_Joven
5292,1,1,Adulto_Joven
5293,1,0,Adulto
5294,2,0,Adulto_Joven
5295,1,1,Adulto
5296,2,1,Infante
5297,3,1,Infante
5298,1,1,Adulto_Joven
5299,1,0,Adulto_Joven
5300,2,0,Adulto_Joven
5301,3,0,Adulto_Joven
5302,1,0,Adulto
5303,3,0,Adulto_Joven
5304,2,0,Adulto_Joven
5305,2,0,Adulto_Joven
5306,1,0,Adulto_Joven
5307,1,1,Adulto_Joven
5308,3,0,Adulto_Joven
5309,1,1,Adolescente
5310,1,0,Adulto
5311,1,0,Adulto
5312,1,0,Adulto_Joven
5313,1,1,Adulto
5314,1,1,Adolescente
5315,1,0,Adulto_Joven
5316,3,0,Adulto_Joven
5317,1,0,Adulto_Joven
5318,3,0,Adulto_Joven
5319,3,0,Adulto_Joven
5320,1,1,Adulto
5321,2,0,Adolescente
5322,3,1,Adolescente
5323,3,0,Adulto
5324,1,1,Adulto
5325,2,0,Adolescente
5326,2,0,Adulto_Joven
5327,3,1,Adulto_Joven
5328,1,1,Adulto
5329,1,1,Infante
5330,1,1,Infante
5331,1,0,Adulto_Joven
5332,3,0,Infante
5333,1,0,Senior
5334,2,1,Adolescente
5335,1,0,Adulto_Joven
5336,1,0,Adulto_Joven
5337,1,1,Adulto_Joven
5338,1,0,Adulto_Joven
5339,2,1,Adulto_Joven
5340,1,0,Adulto_Joven
5341,1,0,Adulto_Joven
5342,1,1,Adulto
5343,3,1,Adulto_Joven
5344,1,1,Senior
5345,2,0,Adolescente
5346,2,0,Adulto_Joven
5347,1,0,Adulto
5348,1,0,Adulto_Joven
5349,1,0,Adulto_Joven
5350,1,1,Adulto_Joven
5351,2,0,Adulto_Joven
5352,1,0,Adulto
5353,3,1,Adolescente
5354,1,1,Adulto
5355,1,0,Adulto
5356,1,1,Adulto
5357,2,0,Adulto_Joven
5358,1,0,Senior
5359,1,0,Adulto
5360,3,0,Adolescente
5361,1,1,Infante
5362,1,1,Adulto
5363,3,0,Adulto_Joven
5364,1,0,Adulto_Joven
5365,2,1,Adulto
5366,3,1,Adulto_Joven
5367,3,0,Infante
5368,1,1,Adulto
5369,2,0,Adolescente
5370,3,0,Adulto_Joven
5371,1,1,Adolescente
5372,1,1,Adulto_Joven
5373,1,0,Adulto
5374,2,0,Adolescente
5375,1,1,Adulto_Joven
5376,1,1,Adulto
5377,1,0,Adulto_Joven
5378,3,0,Adolescente
5379,1,0,Adulto_Joven
5380,3,0,Adulto_Joven
5381,1,0,Adulto_Joven
5382,1,0,Adulto
5383,3,0,Adulto_Joven
5384,1,0,Adulto_Joven
5385,3,0,Adulto_Joven
5386,1,0,Adulto
5387,1,1,Adulto
5388,1,1,Adulto_Joven
5389,2,0,Infante
5390,3,1,Adolescente
5391,3,1,Adulto_Joven
5392,2,1,Infante
5393,2,1,Adulto
5394,1,1,Adulto_Joven
5395,2,1,Adulto_Joven
5396,2,0,Adolescente
5397,1,1,Adulto_Joven
5398,3,0,Adulto
5399,1,0,Adulto_Joven
5400,3,0,Adulto_Joven
5401,1,0,Senior
5402,2,0,Adulto_Joven
5403,1,1,Adulto_Joven
5404,1,0,Adulto_Joven
5405,3,0,Adulto_Joven
5406,3,0,Adulto_Joven
5407,1,1,Adulto
5408,1,1,Adulto_Joven
5409,3,0,Adulto_Joven
5410,1,1,Adulto_Joven
5411,1,0,Adulto_Joven
5412,3,1,Adulto_Joven
5413,2,1,Adolescente
5414,2,0,Adolescente
5415,1,1,Adulto_Joven
5416,1,1,Adulto
5417,2,1,Adolescente
5418,2,0,Adulto_Joven
5419,2,1,Adulto_Joven
5420,1,1,Adulto_Joven
5421,1,1,Adulto_Joven
5422,2,1,Adolescente
5423,1,1,Adulto_Joven
5424,2,0,Infante
5425,2,1,Adulto_Joven
5426,1,0,Adulto_Joven
5427,2,1,Adulto_Joven
5428,1,0,Adulto_Joven
5429,2,0,Adulto
5430,1,1,Adulto_Joven
5431,1,1,Adulto
5432,2,0,Adulto
5433,2,0,Adulto_Joven
5434,1,1,Adulto
5435,1,0,Adulto
5436,1,0,Adulto
5437,2,1,Adulto_Joven
5438,1,1,Adulto
5439,1,0,Adulto
5440,1,1,Adulto_Joven
5441,1,1,Adulto
5442,2,0,Infante
5443,3,1,Adulto_Joven
5444,1,0,Adulto
5445,2,0,Senior
5446,1,1,Adolescente
5447,1,0,Adulto
5448,1,0,Adulto_Joven
5449,2,0,Adulto_Joven
5450,1,1,Adulto_Joven
5451,1,0,Adulto
5452,1,1,Adulto_Joven
5453,2,0,Adulto_Joven
5454,1,1,Adulto_Joven
5455,3,0,Adulto_Joven
5456,1,0,Adulto
5457,2,0,Adolescente
5458,2,0,Adolescente
5459,1,0,Adulto_Joven
5460,1,1,Adulto
5461,3,1,Adulto_Joven
5462,3,1,Adulto_Joven
5463,3,0,Adulto_Joven
5464,1,0,Adulto_Joven
5465,1,0,Adulto
5466,2,0,Adulto_Joven
5467,3,0,Adulto
5468,1,1,Adulto
5469,2,1,Adulto_Joven
5470,1,1,Adulto
5471,3,0,Adulto_Joven
5472,3,0,Adulto_Joven
5473,1,1,Adulto_Joven
5474,3,1,Adulto_Joven
5475,2,0,Adulto
5476,2,0,Adulto
5477,2,0,Adulto_Joven
5478,3,0,Infante
5479,2,1,Adulto_Joven
5480,1,1,Adulto
5481,1,1,Adulto_Joven
5482,3,0,Adulto_Joven
5483,1,0,Adulto
5484,1,1,Adulto_Joven
5485,2,1,Adulto
5486,2,1,Adulto
5487,1,0,Adulto
5488,1,1,Infante
5489,3,0,Infante
5490,1,0,Adulto_Joven
5491,1,0,Adulto
5492,3,0,Senior
5493,1,1,Adulto_Joven
5494,2,1,Adulto_Joven
5495,3,0,Adulto
5496,1,1,Adulto
5497,3,1,Adulto_Joven
5498,1,1,Adulto_Joven
5499,1,1,Adulto
5500,2,1,Adolescente
5501,2,1,Adulto_Joven
5502,2,0,Adulto_Joven
5503,1,0,Adulto
5504,1,1,Senior
5505,1,0,Adulto_Joven
5506,1,1,Adolescente
5507,3,0,Adolescente
5508,2,0,Adulto_Joven
5509,1,0,Adulto
5510,3,0,Adolescente
5511,1,1,Senior
5512,1,1,Adolescente
5513,1,1,Adulto
5514,1,1,Infante
5515,2,0,Adulto_Joven
5516,1,1,Adulto_Joven
5517,1,0,Adulto_Joven
5518,3,0,Adolescente
5519,1,0,Adulto_Joven
5520,1,0,Adulto
5521,2,1,Adulto_Joven
5522,3,0,Adulto_Joven
5523,1,1,Adulto
5524,1,1,Adulto_Joven
5525,1,0,Adulto
5526,3,0,Adulto_Joven
5527,1,1,Adulto_Joven
5528,1,1,Adolescente
5529,3,1,Adulto_Joven
5530,1,1,Adulto_Joven
5531,1,1,Adulto_Joven
5532,1,1,Adulto
5533,2,1,Adulto_Joven
5534,1,1,Adulto_Joven
5535,3,0,Adolescente
5536,1,0,Adulto
5537,3,0,Adulto_Joven
5538,1,1,Adulto
5539,1,1,Adulto_Joven
5540,1,0,Adulto_Joven
5541,1,0,Senior
5542,2,0,Adulto_Joven
5543,2,1,Adulto_Joven
5544,1,1,Adulto_Joven
5545,1,0,Senior
5546,1,1,Adulto_Joven
5547,3,0,Adulto_Joven
5548,1,1,Adulto_Joven
5549,1,0,Adulto
5550,1,1,Adulto_Joven
5551,1,1,Infante
5552,1,1,Adulto_Joven
5553,3,0,Adulto_Joven
5554,1,0,Adulto_Joven
5555,1,0,Adulto_Joven
5556,1,0,Adulto
5557,1,0,Adulto_Joven
5558,1,1,Infante
5559,3,1,Adolescente
5560,1,1,Adulto
5561,3,1,Adolescente
5562,2,1,Adulto
5563,2,0,Adolescente
5564,1,0,Adulto_Joven
5565,2,0,Adulto
5566,3,0,Adulto_Joven
5567,2,0,Adulto_Joven
5568,1,0,Adulto_Joven
5569,1,1,Adulto_Joven
5570,1,1,Adulto_Joven
5571,2,1,Adulto_Joven
5572,2,0,Adulto_Joven
5573,2,0,Adulto
5574,1,1,Adulto
5575,1,0,Senior
5576,2,1,Adulto_Joven
5577,3,0,Adulto
5578,3,1,Adulto_Joven
5579,1,1,Adulto
5580,2,0,Adulto_Joven
5581,2,1,Adulto_Joven
5582,1,1,Adulto
5583,2,1,Adulto_Joven
5584,1,1,Adulto
5585,1,0,Adulto
5586,1,1,Adulto
5587,2,0,Adulto
5588,1,0,Adulto_Joven
5589,2,0,Adulto_Joven
5590,3,1,Adolescente
5591,2,1,Adulto_Joven
5592,1,0,Adulto
5593,1,1,Senior
5594,1,0,Adulto_Joven
5595,1,1,Adulto
5596,1,1,Adulto
5597,1,1,Adulto_Joven
5598,1,0,Adulto
5599,3,0,Adulto_Joven
5600,2,0,Adulto_Joven
5601,1,0,Adulto_Joven
5602,2,1,Adulto_Joven
5603,1,1,Adulto_Joven
5604,3,0,Adulto
5605,1,1,Adulto_Joven
5606,1,0,Adulto_Joven
5607,3,1,Adulto
5608,2,0,Adulto_Joven
5609,3,0,Adulto_Joven
5610,2,1,Senior
5611,3,0,Adolescente
5612,3,0,Adulto_Joven
5613,1,1,Adolescente
5614,1,0,Adulto_Joven
5615,1,1,Adulto_Joven
5616,3,1,Adulto
5617,2,0,Adulto
5618,1,0,Adolescente
5619,1,1,Adulto_Joven
5620,2,0,Adulto_Joven
5621,3,0,Adolescente
5622,1,1,Adulto
5623,3,0,Adulto_Joven
5624,1,1,Adulto
5625,2,1,Adolescente
5626,3,0,Infante
5627,1,0,Adulto
5628,3,1,Adulto_Joven
5629,1,0,Adulto_Joven
5630,1,0,Adulto_Joven
5631,3,0,Adulto
5632,1,1,Adulto_Joven
5633,1,1,Adulto
5634,1,0,Adulto
5635,3,1,Infante
5636,1,1,Adulto_Joven
5637,1,0,Adulto
5638,2,0,Adulto
5639,1,0,Adolescente
5640,1,1,Adulto_Joven
5641,1,0,Adulto
5642,3,0,Adulto
5643,3,0,Adulto_Joven
5644,1,1,Adulto_Joven
5645,3,1,Adulto_Joven
5646,1,0,Adulto
5647,1,1,Adulto_Joven
5648,2,1,Adulto_Joven
5649,1,1,Adulto_Joven
5650,3,1,Adulto_Joven
5651,1,0,Adolescente
5652,1,1,Infante
5653,2,1,Adulto
5654,2,0,Adulto
5655,2,0,Infante
5656,2,0,Adulto
5657,1,1,Adulto_Joven
5658,1,1,Adulto_Joven
5659,1,1,Adulto_Joven
5660,1,1,Adolescente
5661,2,0,Adulto
5662,3,1,Adulto_Joven
5663,2,1,Infante
5664,2,1,Infante
5665,2,1,Adulto_Joven
5666,2,1,Adulto_Joven
5667,3,1,Adulto_Joven
5668,1,0,Adulto
5669,1,1,Adulto
5670,3,0,Adulto_Joven
5671,1,0,Adulto
5672,1,1,Adolescente
5673,3,0,Infante
5674,3,1,Adulto_Joven
5675,2,0,Adulto_Joven
5676,3,0,Adulto_Joven
5677,2,1,Adulto_Joven
5678,2,1,Adolescente
5679,1,1,Adulto_Joven
5680,1,1,Adulto_Joven
5681,3,0,Adulto
5682,1,0,Senior
5683,1,0,Adulto_Joven
5684,1,1,Senior
5685,1,0,Adulto_Joven
5686,1,1,Adulto_Joven
5687,1,0,Adulto_Joven
5688,3,0,Adolescente
5689,1,1,Adulto_Joven
5690,1,1,Adulto_Joven
5691,1,1,Adulto
5692,1,0,Adulto_Joven
5693,1,1,Infante
5694,2,1,Adulto_Joven
5695,2,0,Adulto_Joven
5696,1,1,Adulto
5697,2,1,Adulto
5698,3,0,Adulto_Joven
5699,1,1,Infante
5700,1,0,Adulto_Joven
5701,1,1,Adulto
5702,1,1,Adulto_Joven
5703,3,0,Infante
5704,1,1,Adulto_Joven
5705,1,1,Adulto
5706,1,1,Adulto
5707,2,0,Adulto_Joven
5708,1,1,Adulto_Joven
5709,1,1,Adulto
5710,3,0,Adulto_Joven
5711,1,0,Adulto_Joven
5712,2,1,Adulto
5713,1,1,Adolescente
5714,3,0,Adulto
5715,3,0,Infante
5716,1,1,Adulto
5717,2,0,Adulto_Joven
5718,1,1,Senior
5719,1,1,Adulto_Joven
5720,1,0,Adulto_Joven
5721,1,1,Senior
5722,2,0,Adulto_Joven
5723,3,0,Adulto_Joven
5724,1,1,Adulto
5725,2,1,Adolescente
5726,1,0,Adulto
5727,3,1,Adulto
5728,1,0,Infante
5729,3,0,Adulto_Joven
5730,1,0,Adulto
5731,1,0,Adulto_Joven
5732,3,0,Adulto_Joven
5733,3,0,Adulto_Joven
5734,2,0,Senior
5735,1,1,Adulto
5736,1,0,Infante
5737,1,1,Adulto_Joven
5738,2,0,Infante
5739,1,1,Adulto
5740,1,0,Infante
5741,2,0,Adulto
5742,2,1,Adulto
5743,1,0,Adulto
5744,1,1,Infante
5745,1,1,Adulto_Joven
5746,3,0,Adulto_Joven
5747,1,1,Adolescente
5748,1,1,Infante
5749,1,1,Adulto_Joven
5750,1,1,Adulto
5751,1,1,Adulto_Joven
5752,2,1,Infante
5753,1,1,Adulto_Joven
5754,3,1,Adulto_Joven
5755,2,0,Adulto_Joven
5756,1,0,Adulto
5757,1,1,Senior
5758,1,1,Adulto
5759,1,0,Adulto_Joven
5760,1,1,Adulto
5761,1,0,Adulto
5762,1,1,Adulto_Joven
5763,3,0,Infante
5764,3,0,Adulto_Joven
5765,3,1,Adolescente
5766,3,1,Adolescente
5767,1,0,Adulto_Joven
5768,1,0,Adulto
5769,1,1,Adulto
5770,1,0,Adulto_Joven
5771,3,0,Adulto_Joven
5772,1,1,Adolescente
5773,3,0,Adulto_Joven
5774,3,0,Infante
5775,1,1,Adulto
5776,2,1,Adulto_Joven
5777,1,0,Adulto
5778,2,0,Infante
5779,1,1,Adulto
5780,1,1,Adulto
5781,1,0,Adulto_Joven
5782,2,1,Adulto_Joven
5783,2,0,Adulto_Joven
5784,3,1,Adulto_Joven
5785,3,0,Adulto_Joven
5786,2,0,Adulto_Joven
5787,1,0,Adulto_Joven
5788,1,0,Adulto
5789,1,0,Adulto_Joven
5790,3,0,Adolescente
5791,2,0,Adulto_Joven
5792,1,0,Adulto
5793,1,1,Senior
5794,1,1,Adulto_Joven
5795,2,0,Infante
5796,3,1,Adulto_Joven
5797,1,1,Adolescente
5798,1,0,Adulto_Joven
5799,3,0,Infante
5800,3,0,Adulto
5801,3,0,Adulto_Joven
5802,3,0,Adulto_Joven
5803,2,0,Adulto
5804,1,1,Adulto_Joven
5805,3,1,Infante
5806,1,1,Adulto_Joven
5807,1,1,Adulto_Joven
5808,1,1,Infante
5809,2,0,Infante
5810,1,1,Adulto
5811,1,1,Adulto_Joven
5812,1,1,Adulto
5813,1,0,Adulto
5814,2,0,Adulto
5815,3,0,Adulto_Joven
5816,1,0,Senior
5817,1,0,Adolescente
5818,1,1,Adulto_Joven
5819,1,0,Adulto
5820,3,0,Adulto
5821,1,1,Adulto_Joven
5822,2,0,Adulto
5823,2,1,Adulto_Joven
5824,3,0,Adulto
5825,2,0,Adulto_Joven
5826,1,0,Adulto_Joven
5827,1,1,Adulto_Joven
5828,2,1,Adulto
5829,3,1,Infante
5830,2,0,Adulto_Joven
5831,3,1,Infante
5832,1,0,Adulto_Joven
5833,2,0,Adulto_Joven
5834,1,1,Adulto
5835,1,1,Adulto_Joven
5836,1,1,Adulto
5837,1,1,Adolescente
5838,1,1,Adulto
5839,2,0,Adolescente
5840,1,0,Adulto_Joven
5841,3,1,Adulto_Joven
5842,2,0,Adulto_Joven
5843,3,0,Adulto_Joven
5844,1,0,Adulto
5845,2,0,Adulto_Joven
5846,1,1,Adulto_Joven
5847,3,1,Infante
5848,2,0,Adulto_Joven
5849,2,0,Adulto_Joven
5850,3,1,Adulto_Joven
5851,2,0,Adulto_Joven
5852,2,0,Adulto
5853,1,1,Adulto
5854,3,0,Adulto_Joven
5855,1,0,Adulto
5856,1,1,Adulto_Joven
5857,1,0,Adulto_Joven
5858,1,1,Adulto_Joven
5859,1,0,Adulto
5860,1,0,Adulto
5861,1,1,Adulto_Joven
5862,1,0,Adulto
5863,1,1,Adulto_Joven
5864,3,0,Adulto_Joven
5865,2,1,Adulto
5866,3,0,Adolescente
5867,1,0,Adulto
5868,1,1,Adulto
5869,3,0,Adulto_Joven
5870,3,0,Adulto_Joven
5871,1,1,Adulto
5872,1,1,Adolescente
5873,2,0,Senior
5874,3,0,Adulto_Joven
5875,1,0,Adulto
5876,3,0,Adulto_Joven
5877,1,1,Adulto_Joven
5878,1,1,Senior
5879,1,1,Adulto_Joven
5880,1,0,Adulto
5881,2,0,Adulto
5882,2,0,Adulto
5883,1,1,Senior
5884,1,0,Adulto_Joven
5885,1,0,Adulto_Joven
5886,1,1,Adulto
5887,1,1,Adolescente
5888,3,0,Adulto_Joven
5889,2,1,Adulto
5890,2,0,Adulto
5891,1,0,Adulto_Joven
5892,2,1,Adulto_Joven
5893,1,0,Adulto_Joven
5894,1,0,Adulto_Joven
5895,3,0,Adulto_Joven
5896,1,0,Adulto_Joven
5897,2,0,Adulto_Joven
5898,1,0,Adulto_Joven
5899,1,1,Adulto_Joven
5900,1,1,Adulto_Joven
5901,2,0,Adulto
5902,1,0,Adulto
5903,2,1,Adulto_Joven
5904,2,1,Adulto_Joven
5905,2,0,Adulto_Joven
5906,1,0,Adulto_Joven
5907,2,1,Adulto
5908,1,1,Adulto_Joven
5909,1,1,Adolescente
5910,1,1,Adulto
5911,1,1,Adulto
5912,1,0,Adulto_Joven
5913,3,1,Adulto_Joven
5914,2,0,Adulto_Joven
5915,2,0,Infante
5916,3,0,Adulto_Joven
5917,2,0,Adulto
5918,1,0,Adulto
5919,2,1,Senior
5920,1,1,Senior
5921,1,1,Adolescente
5922,2,0,Adulto_Joven
5923,1,1,Adulto
5924,3,1,Adulto_Joven
5925,3,0,Adulto_Joven
5926,1,0,Adulto_Joven
5927,1,1,Adulto_Joven
5928,2,0,Adulto
5929,3,0,Adulto_Joven
5930,2,1,Adulto_Joven
5931,1,1,Adulto_Joven
5932,1,1,Adulto_Joven
5933,1,1,Adulto
5934,1,1,Adulto
5935,1,1,Adulto
5936,1,0,Adulto_Joven
5937,1,0,Senior
5938,3,0,Adulto_Joven
5939,2,1,Adulto_Joven
5940,1,1,Adulto_Joven
5941,1,1,Adulto
5942,2,0,Adolescente
5943,1,1,Adulto
5944,1,0,Adolescente
5945,2,0,Adulto
5946,3,0,Adulto
5947,1,0,Adulto
5948,1,1,Adulto
5949,1,1,Adulto
5950,1,1,Adulto
5951,1,1,Adulto
5952,1,1,Adolescente
5953,1,1,Adulto
5954,1,0,Senior
5955,3,0,Adulto
5956,3,0,Adulto_Joven
5957,3,0,Adulto
5958,2,1,Adulto_Joven
5959,1,0,Adulto_Joven
5960,2,0,Infante
5961,3,1,Adulto_Joven
5962,3,0,Adulto_Joven
5963,1,1,Adulto_Joven
5964,2,0,Adulto
5965,1,0,Adulto_Joven
5966,1,1,Adulto
5967,1,1,Adulto_Joven
5968,1,1,Adulto_Joven
5969,2,0,Infante
5970,1,1,Adulto
5971,2,1,Infante
5972,2,0,Adolescente
5973,3,0,Adolescente
5974,2,1,Adulto_Joven
5975,2,0,Adulto
5976,3,1,Adulto_Joven
5977,2,0,Adulto_Joven
5978,2,0,Adulto_Joven
5979,1,1,Infante
5980,1,1,Adulto
5981,2,0,Adulto_Joven
5982,1,0,Adulto_Joven
5983,1,1,Adulto
5984,1,0,Senior
5985,1,0,Adulto_Joven
5986,1,0,Infante
5987,1,1,Adolescente
5988,1,1,Adulto_Joven
5989,1,1,Adulto_Joven
5990,2,1,Infante
5991,1,0,Infante
5992,1,1,Adulto_Joven
5993,2,0,Adulto_Joven
5994,1,1,Adulto_Joven
5995,1,0,Adulto_Joven
5996,1,0,Adulto_Joven
5997,2,0,Adulto_Joven
5998,1,1,Adulto_Joven
5999,2,0,Adolescente
6000,2,0,Adulto_Joven
6001,1,1,Adulto
6002,3,0,Adulto_Joven
6003,1,1,Adulto_Joven
6004,1,1,Senior
6005,1,0,Adulto
6006,2,0,Adulto_Joven
6007,1,1,Adulto
6008,3,1,Adolescente
6009,2,0,Adulto_Joven
6010,1,1,Adulto_Joven
6011,1,0,Adulto
6012,2,0,Adolescente
6013,1,0,Adulto
6014,1,1,Adulto_Joven
6015,1,1,Adulto_Joven
6016,1,1,Adulto
6017,1,1,Adulto
6018,3,0,Adulto_Joven
6019,1,1,Adulto
6020,1,1,Adulto
6021,1,0,Senior
6022,3,1,Adolescente
6023,1,0,Adulto_Joven
6024,3,0,Adulto_Joven
6025,2,1,Adulto_Joven
6026,1,0,Senior
6027,1,1,Adulto
6028,3,0,Adolescente
6029,1,1,Adulto
6030,1,1,Adulto
6031,3,1,Adulto_Joven
6032,3,0,Infante
6033,1,0,Adolescente
6034,3,0,Adulto
6035,1,0,Adulto
6036,1,0,Adulto
6037,1,1,Adulto
6038,1,1,Adulto_Joven
6039,1,0,Adulto_Joven
6040,1,0,Adulto
6041,1,1,Adulto_Joven
6042,2,1,Adulto_Joven
6043,1,1,Adulto
6044,1,0,Adulto_Joven
6045,1,1,Adulto_Joven
6046,1,0,Senior
6047,1,1,Adulto_Joven
6048,3,0,Adolescente
6049,1,1,Adulto
6050,1,1,Adulto
6051,2,0,Adolescente
6052,3,0,Infante
6053,2,0,Adulto_Joven
6054,2,1,Adulto_Joven
6055,1,1,Adulto_Joven
6056,1,1,Adulto
6057,1,0,Adulto_Joven
6058,1,0,Adulto
6059,1,0,Adulto_Joven
6060,2,0,Infante
6061,1,0,Adulto
6062,2,0,Infante
6063,1,1,Adulto_Joven
6064,1,0,Adulto
6065,1,0,Adulto
6066,3,0,Adulto_Joven
6067,1,1,Adulto_Joven
6068,1,1,Adulto
6069,1,0,Adulto_Joven
6070,1,1,Adulto
6071,1,1,Adulto_Joven
6072,1,0,Infante
6073,3,0,Infante
6074,1,0,Adulto
6075,1,0,Adulto_Joven
6076,2,1,Adulto_Joven
6077,1,0,Senior
6078,2,0,Adulto_Joven
6079,3,0,Adulto
6080,2,1,Adulto_Joven
6081,3,1,Adulto_Joven
6082,2,0,Adulto
6083,3,0,Adulto_Joven
6084,1,1,Adolescente
6085,3,0,Adulto_Joven
